_id,YIL,YARDIM_TALEBI,BASVURU_SEKLI,BASVURU_TIPI,CINSIYET,BASVURU_ADEDI
350,2013,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,1
351,2013,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,31
352,2013,AKÜ,DİLEKÇE,VATANDAŞ,KADIN,1
353,2013,AKÜ,DİLEKÇE,ENGELLILER,ERKEK,1
354,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,1
355,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
356,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,3
357,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,16
358,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,10
359,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,BELİRSİZ,1
360,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,15
361,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,1
362,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,82
363,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,29
364,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,36
365,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,2
366,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,4
367,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,3
368,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,1
369,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,66
370,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,9
371,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,6
372,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,12
373,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,3
374,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
375,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,210
376,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,149
377,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,16
378,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,21
379,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,2
380,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,6
381,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,7
382,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,2
383,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,5
384,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
385,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
386,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
387,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,2
388,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,5
389,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,5
390,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,4
391,2013,AKÜLÜ TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,1
392,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,3
393,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,1
394,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,2
395,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,1
396,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,1
397,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,8
398,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,4
399,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,83
400,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,31
401,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,13
402,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,5
403,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,1
404,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,13
405,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
406,2013,AŞEVİ,DİLEKÇE,ENGELLILER,KADIN,1
407,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,2
408,2013,AŞEVİ,DİLEKÇE,ENGELLILER,KADIN,2
409,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,40
410,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,2
411,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,25
412,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,21
413,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,16
414,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,6
415,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,3
416,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,6
417,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,2
418,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
419,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,3
420,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,1
421,2013,AŞEVİ,DİLEKÇE,ENGELLILER,KADIN,1
422,2013,AŞEVİ,DİLEKÇE,YANGINZEDE,ERKEK,1
423,2013,AŞEVİ,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
424,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,8
425,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,21
426,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,4
427,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,9
428,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,5
429,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
430,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,2
431,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,5
432,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
433,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
434,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,1
435,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,1
436,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,1
437,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,2
438,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,1
439,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,12
440,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,17
441,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
442,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,KADIN,7
443,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,2
444,2013,AŞEVİ,DİLEKÇE,ENGELLILER,KADIN,3
445,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,3
446,2013,AŞEVİ,DİLEKÇE,ENGELLILER,ERKEK,1
447,2013,AŞEVİ,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,1
448,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,1
449,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,16
450,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,10
451,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,2
452,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,ERKEK,24
453,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,11
454,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,ERKEK,11
455,2013,AŞEVİ,DİLEKÇE,YAŞLILAR,KADIN,2
456,2013,AŞEVİ,DİLEKÇE,KURUM,BELİRSİZ,4
457,2013,AŞEVİ,DİLEKÇE,VATANDAŞ,BELİRSİZ,1
458,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,13
459,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,8
460,2013,GIDA,DİLEKÇE,DOĞAL AFET,ERKEK,2
461,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,17
462,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,907
463,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,23
464,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,920
465,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,48
466,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,5
467,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,16
468,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,2
469,2013,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,1
470,2013,GIDA,DİLEKÇE,SELZEDE,KADIN,1
471,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,4
472,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,1
473,2013,GIDA,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,1
474,2013,GIDA,DİLEKÇE,YANGINZEDE,KADIN,2
475,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,324
476,2013,GIDA,HİM,VATANDAŞ,ERKEK,1
477,2013,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,1
478,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,14
479,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,636
480,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,7
481,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,326
482,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,403
483,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,2
484,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,5
485,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,15
486,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,2
487,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,9
488,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,1
489,2013,GIDA,DİLEKÇE,PANDEMİ,ERKEK,1
490,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,4
491,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,4
492,2013,GIDA,DİLEKÇE,YANGINZEDE,KADIN,2
493,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,3
494,2013,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
495,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,1
496,2013,GIDA,DİLEKÇE,DOĞAL AFET,KADIN,1
497,2013,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,1
498,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,3
499,2013,GIDA,HİM,VATANDAŞ,KADIN,1
500,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,3
501,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,3
502,2013,GIDA,DİLEKÇE,YANGINZEDE,KADIN,2
503,2013,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,1
504,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,1
505,2013,GIDA,DİLEKÇE,DOĞAL AFET,ERKEK,1
506,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,2
507,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,69
508,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,159
509,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,51
510,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,792
511,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,110
512,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,287
513,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,176
514,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,8
515,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,10
516,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,82
517,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,39
518,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,15
519,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,26
520,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,2
521,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,13
522,2013,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,1
523,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,4
524,2013,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,1
525,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,25
526,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,7
527,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,4
528,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,9
529,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
530,2013,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
531,2013,GIDA,DİLEKÇE,DEPREMZEDE,KADIN,1
532,2013,GIDA,DİLEKÇE,DEPREMZEDE,KADIN,1
533,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,112
534,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,268
535,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,52
536,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,17
537,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,58
538,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,2
539,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,16
540,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,1
541,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,6
542,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,13
543,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,10
544,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,179
545,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,16
546,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,20
547,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,31
548,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,6
549,2013,GIDA,DİLEKÇE,SELZEDE,ERKEK,3
550,2013,GIDA,DİLEKÇE,YANGINZEDE,KADIN,1
551,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,1
552,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,2
553,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,6
554,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,10
555,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,9
556,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,11
557,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,3
558,2013,GIDA,DİLEKÇE,DOĞAL AFET,ERKEK,1
559,2013,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
560,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,108
561,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,250
562,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,127
563,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,137
564,2013,GIDA,DİLEKÇE,YANGINZEDE,KADIN,1
565,2013,GIDA,HİM,VATANDAŞ,ERKEK,1
566,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,289
567,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,1601
568,2013,GIDA,DİLEKÇE,ENGELLILER,KADIN,61
569,2013,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,218
570,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,452
571,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,55
572,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,6
573,2013,GIDA,DİLEKÇE,VATANDAŞ,KADIN,726
574,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,5
575,2013,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,118
576,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,25
577,2013,GIDA,DİLEKÇE,YAŞLILAR,KADIN,6
578,2013,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,4
579,2013,GIDA,DİLEKÇE,ENGELLILER,ERKEK,6
580,2013,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
581,2013,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,1
582,2013,GIDA,HİM,VATANDAŞ,KADIN,1
583,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,VATANDAŞ,ERKEK,1
584,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,VATANDAŞ,ERKEK,7
585,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,KADIN,8
586,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,31
587,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,VATANDAŞ,KADIN,1
588,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,KADIN,12
589,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,VATANDAŞ,KADIN,1
590,2013,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,17
591,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
592,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
593,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,3
594,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,3
595,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,VATANDAŞ,KADIN,1
596,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
597,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
598,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,3
599,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
600,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,4
601,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
602,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
603,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,ERKEK,1
604,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,2
605,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
606,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,3
607,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
608,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
609,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
610,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
611,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
612,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
613,2013,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
614,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,2
615,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,4
616,2013,HASTA YATAĞI,DİLEKÇE,VATANDAŞ,ERKEK,2
617,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,ERKEK,1
618,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,ERKEK,7
619,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,2
620,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,2
621,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,4
622,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,45
623,2013,HASTA YATAĞI,DİLEKÇE,VATANDAŞ,KADIN,2
624,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,26
625,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,3
626,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,1
627,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,62
628,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,27
629,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,2
630,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,BELİRSİZ,1
631,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
632,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
633,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,1
634,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,3
635,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,2
636,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,2
637,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
638,2013,HASTA YATAĞI,DİLEKÇE,VATANDAŞ,KADIN,6
639,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,2
640,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
641,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,1
642,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,1
643,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,18
644,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
645,2013,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
646,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,4
647,2013,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,1
648,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,6
649,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,37
650,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,3
651,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,2
652,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,1
653,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,5
654,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,1
655,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,177
656,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,49
657,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,55
658,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,14
659,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,7
660,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,2
661,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,1
662,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
663,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,4
664,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,10
665,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,1
666,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,ERKEK,3
667,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ENGELLILER,KADIN,5
668,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,16
669,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,19
670,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,2
671,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,ERKEK,5
672,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,ERKEK,1
673,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ŞEHIT VE GAZI AILELERI,BELİRSİZ,1
674,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,VATANDAŞ,KADIN,1
675,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,YAŞLILAR,KADIN,1
676,2013,MANUEL TEKERLEKLİ SANDALYE,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
